city,country,region,budget_numeric,spring_avg_temp,summer_avg_temp,autumn_avg_temp,winter_avg_temp,ideal_duration_days,avg_rating,annual_visitors,culture_norm,adventure_norm,nature_norm,beaches_norm,urban_norm,nightlife_norm,cuisine_norm,wellness_norm,seclusion_norm,rating_norm,annual_visitors_norm,ideal_duration_norm
Dallas,United States,north_america,2,20.0,30.166666666666668,21.13333333333333,10.166666666666666,5.0,4.555128205128205,5.036153846153847,0.6666666666666666,0.3333333333333333,0.0,0.0,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.911025641025641,0.8285967277095662,0.35294117647058826
Guilin,China,asia,1,20.0,28.066666666666666,21.866666666666664,10.633333333333335,5.0,4.453333333333333,4.928888888888888,0.3333333333333333,0.6666666666666666,1.0,0.0,0.25,0.25,0.3333333333333333,0.3333333333333333,0.75,0.8906666666666666,0.8065759138418425,0.35294117647058826
Hallstatt,Austria,europe,2,8.700000000000001,18.36666666666667,9.5,1.1333333333333333,2.0,3.5,1.0,0.6666666666666666,0.3333333333333333,1.0,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.75,0.7,0.0,0.0
Nicosia,Cyprus,europe,2,18.666666666666668,29.166666666666668,21.633333333333336,11.799999999999999,5.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.75,0.5,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
San José,Costa Rica,north_america,2,22.900000000000002,22.366666666666664,21.766666666666666,22.133333333333336,5.0,3.5,1.0,0.3333333333333333,0.6666666666666666,1.0,0.25,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.7,0.0,0.35294117647058826
Havana,Cuba,north_america,1,25.599999999999998,27.8,26.333333333333332,23.066666666666666,5.0,3.5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.75,0.6666666666666666,0.0,0.25,0.7,0.0,0.35294117647058826
Roseau,Dominica,north_america,1,26.066666666666663,27.46666666666667,27.099999999999998,25.099999999999998,5.0,3.5,1.0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.25,0.25,0.3333333333333333,0.6666666666666666,0.75,0.7,0.0,0.35294117647058826
Carcassonne,France,europe,2,13.266666666666666,22.933333333333334,15.533333333333333,7.8999999999999995,4.0,4.54125,5.251250000000001,1.0,0.0,0.3333333333333333,0.0,0.5,0.25,0.6666666666666666,0.3333333333333333,0.75,0.90825,0.8727546007771834,0.23529411764705882
Lagos,Portugal,europe,2,17.066666666666666,21.333333333333332,19.433333333333334,15.133333333333333,5.0,3.5,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,0.75,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.35294117647058826
Alexandria,Egypt,africa,1,20.099999999999998,27.600000000000005,24.266666666666666,15.433333333333335,5.0,4.486363636363636,5.2176136363636365,0.6666666666666666,0.0,0.3333333333333333,0.5,0.75,0.5,0.6666666666666666,0.0,0.25,0.8972727272727272,0.8658492691412996,0.35294117647058826
Tallinn,Estonia,europe,2,5.466666666666666,16.933333333333334,7.7,-1.3,5.0,3.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.25,0.75,0.5,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.35294117647058826
Paris,France,europe,3,12.333333333333334,20.933333333333334,13.366666666666667,6.433333333333334,5.0,4.54125,5.251250000000001,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.6666666666666666,0.25,0.90825,0.8727546007771834,0.35294117647058826
Puglia,Italy,europe,2,14.566666666666668,25.633333333333336,18.033333333333335,9.466666666666667,5.0,4.504255319148936,5.6115957446808515,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,0.5,0.5,1.0,0.6666666666666666,0.75,0.9008510638297873,0.9467312915247735,0.35294117647058826
Queenstown,New Zealand,oceania,3,10.633333333333333,4.533333333333332,9.799999999999999,15.733333333333334,8.666666666666666,4.520430107526881,5.13989247311828,0.3333333333333333,1.0,1.0,0.25,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.9040860215053762,0.8498936083826664,0.784313725490196
Biarritz,France,europe,2,13.9,20.533333333333335,15.966666666666669,9.799999999999999,5.0,4.54125,5.251250000000001,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.90825,0.8727546007771834,0.35294117647058826
Libreville,Gabon,africa,2,27.76666666666667,25.8,26.599999999999998,28.0,4.0,3.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.0,0.5,0.7,0.0,0.23529411764705882
Sintra,Portugal,europe,2,15.133333333333335,20.033333333333335,17.400000000000002,11.766666666666666,3.0,3.5,1.0,1.0,0.3333333333333333,1.0,0.25,0.5,0.25,0.6666666666666666,0.3333333333333333,0.75,0.7,0.0,0.11764705882352941
Hvar,Croatia,europe,2,15.533333333333333,26.333333333333332,19.23333333333333,11.0,5.0,3.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.5,1.0,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
Rostock,Germany,europe,2,8.366666666666665,17.566666666666666,10.3,2.8000000000000003,4.0,4.433333333333334,4.982314814814815,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.8866666666666667,0.8175439168180574,0.23529411764705882
Zakynthos,Greece,europe,2,17.033333333333335,27.766666666666666,20.633333333333333,12.299999999999999,5.0,4.506542056074767,4.967570093457944,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.25,0.75,0.6666666666666666,0.3333333333333333,0.5,0.9013084112149533,0.8145169192523092,0.35294117647058826
Reykjavík,Iceland,europe,3,4.266666666666667,10.833333333333334,5.6000000000000005,0.5,5.0,3.5,1.0,0.3333333333333333,0.6666666666666666,1.0,0.25,0.5,0.5,0.3333333333333333,0.6666666666666666,0.75,0.7,0.0,0.35294117647058826
Jodhpur,India,asia,1,30.86666666666667,31.700000000000003,27.133333333333336,18.633333333333333,4.0,4.533333333333334,5.391954022988505,1.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.25,0.6666666666666666,0.3333333333333333,0.5,0.9066666666666668,0.9016402422734668,0.23529411764705882
Bandung,Indonesia,asia,1,22.733333333333334,22.23333333333333,22.866666666666664,22.366666666666664,4.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.23529411764705882
Naples,Italy,europe,2,14.933333333333332,25.566666666666666,18.866666666666667,10.433333333333334,5.0,4.504255319148936,5.6115957446808515,1.0,0.3333333333333333,0.3333333333333333,0.5,0.75,0.75,1.0,0.3333333333333333,0.25,0.9008510638297873,0.9467312915247735,0.35294117647058826
Yamoussoukro,Ivory Coast,africa,1,28.066666666666663,25.666666666666668,26.066666666666663,27.099999999999998,4.0,3.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5,0.25,0.3333333333333333,0.0,0.5,0.7,0.0,0.23529411764705882
Sapporo,Japan,asia,2,8.466666666666667,21.0,12.4,-2.0666666666666664,6.0,4.49879518072289,5.085060240963856,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.75,0.5,0.6666666666666666,0.3333333333333333,0.5,0.8997590361445781,0.8386368996773077,0.47058823529411764
Almaty,Kazakhstan,asia,2,12.633333333333335,24.433333333333334,10.5,-1.9666666666666666,5.0,3.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.75,0.5,0.3333333333333333,0.3333333333333333,0.5,0.7,0.0,0.35294117647058826
Luxembourg City,Luxembourg,europe,3,9.833333333333334,18.900000000000002,10.566666666666666,3.0,4.0,3.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.75,0.5,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.23529411764705882
San Cristóbal de las Casas,Mexico,north_america,1,17.26666666666667,17.433333333333334,16.3,14.5,4.0,4.49,5.368777777777778,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.25,0.5,0.6666666666666666,0.3333333333333333,0.75,0.898,0.8968823064577887,0.23529411764705882
Riga,Latvia,europe,2,8.0,19.166666666666668,9.466666666666667,-0.13333333333333333,5.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.75,0.75,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.35294117647058826
Portland,United States,north_america,2,12.066666666666668,21.0,13.6,5.833333333333333,5.0,4.555128205128205,5.036153846153847,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.75,0.5,0.6666666666666666,0.6666666666666666,0.5,0.911025641025641,0.8285967277095662,0.35294117647058826
Ulaanbaatar,Mongolia,asia,1,3.0,17.366666666666664,-0.3333333333333333,-19.866666666666667,6.0,3.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,0.0,0.75,0.7,0.0,0.47058823529411764
Essaouira,Morocco,africa,1,18.6,23.8,21.333333333333332,15.966666666666669,4.0,4.534020618556701,5.324948453608247,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,0.5,0.5,0.6666666666666666,0.3333333333333333,0.75,0.9068041237113402,0.8878844248187618,0.23529411764705882
Pokhara,Nepal,asia,1,20.900000000000002,25.633333333333336,20.833333333333332,12.933333333333332,5.0,3.5,1.0,0.3333333333333333,1.0,1.0,0.0,0.25,0.25,0.3333333333333333,0.6666666666666666,0.75,0.7,0.0,0.35294117647058826
Eindhoven,Netherlands,europe,2,10.433333333333332,18.833333333333332,11.533333333333333,4.933333333333333,4.0,3.5,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.75,0.5,0.3333333333333333,0.3333333333333333,0.25,0.7,0.0,0.23529411764705882
Port Moresby,Papua New Guinea,oceania,2,27.233333333333334,26.5,27.099999999999998,27.666666666666668,6.0,3.5,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.25,0.25,0.3333333333333333,0.0,0.5,0.7,0.0,0.47058823529411764
Cebu,Philippines,asia,1,28.733333333333334,28.600000000000005,28.299999999999997,27.233333333333334,6.0,3.5,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.47058823529411764
Lisbon,Portugal,europe,2,16.533333333333335,22.233333333333334,18.833333333333332,12.6,5.0,3.5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.75,0.75,1.0,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
Brazzaville,Republic of the Congo,africa,2,26.933333333333337,24.333333333333332,26.23333333333333,26.36666666666667,4.0,3.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5,0.25,0.3333333333333333,0.0,0.75,0.7,0.0,0.23529411764705882
Kigali,Rwanda,africa,2,21.03333333333333,22.066666666666663,21.166666666666668,21.066666666666666,5.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.5,0.25,0.3333333333333333,0.3333333333333333,0.75,0.7,0.0,0.35294117647058826
Apia,Samoa,oceania,2,27.46666666666667,26.733333333333334,26.866666666666664,27.133333333333336,5.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,0.25,0.25,0.3333333333333333,0.3333333333333333,0.75,0.7,0.0,0.35294117647058826
Gorée Island,Senegal,africa,2,22.233333333333334,27.26666666666667,27.8,22.866666666666664,2.0,3.5,1.0,1.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.3333333333333333,0.0,0.75,0.7,0.0,0.0
Durban,South Africa,africa,2,21.8,17.53333333333333,20.099999999999998,23.733333333333334,5.0,4.501190476190476,5.871071428571428,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.25,0.9002380952380952,1.0,0.35294117647058826
Bled,Slovenia,europe,2,2.966666666666667,14.233333333333334,6.266666666666667,-1.5,4.0,3.5,1.0,0.3333333333333333,0.6666666666666666,1.0,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.75,0.7,0.0,0.23529411764705882
Bilbao,Spain,europe,2,14.033333333333333,20.733333333333334,16.666666666666668,10.5,5.0,4.5268292682926825,4.991829268292682,1.0,0.3333333333333333,0.3333333333333333,0.25,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.9053658536585365,0.8194971736358613,0.35294117647058826
Asturias,Spain,europe,2,12.333333333333334,18.499999999999996,14.666666666666666,9.1,6.0,4.5268292682926825,4.991829268292682,0.6666666666666666,0.6666666666666666,1.0,0.75,0.25,0.5,0.6666666666666666,0.3333333333333333,0.75,0.9053658536585365,0.8194971736358613,0.47058823529411764
Zermatt,Switzerland,europe,3,4.7,14.166666666666666,6.333333333333333,-1.866666666666667,6.0,3.5,1.0,0.3333333333333333,1.0,1.0,0.0,0.25,0.25,0.6666666666666666,0.6666666666666666,0.75,0.7,0.0,0.47058823529411764
Chiang Mai,Thailand,asia,1,29.5,28.133333333333336,26.8,23.599999999999998,5.0,4.464761904761905,5.088380952380954,1.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,1.0,0.6666666666666666,0.75,0.8929523809523809,0.8393186206222356,0.35294117647058826
Kairouan,Tunisia,africa,1,19.533333333333335,30.3,22.766666666666666,13.799999999999999,4.0,3.5,1.0,1.0,0.0,0.0,0.0,0.5,0.25,0.3333333333333333,0.0,0.5,0.7,0.0,0.23529411764705882
Kampala,Uganda,africa,1,22.400000000000002,21.53333333333333,21.866666666666664,22.566666666666666,5.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,0.0,0.25,0.7,0.0,0.35294117647058826
Minneapolis,United States,north_america,2,8.233333333333333,22.400000000000002,10.200000000000001,-6.333333333333333,5.0,4.555128205128205,5.036153846153847,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.75,0.5,0.6666666666666666,0.3333333333333333,0.25,0.911025641025641,0.8285967277095662,0.35294117647058826
Denver,United States,north_america,2,9.166666666666666,22.633333333333336,11.5,-0.20000000000000004,5.0,4.555128205128205,5.036153846153847,0.6666666666666666,1.0,1.0,0.0,0.75,0.5,0.6666666666666666,0.6666666666666666,0.5,0.911025641025641,0.8285967277095662,0.35294117647058826
Glasgow,United Kingdom,europe,2,8.799999999999999,14.833333333333334,9.799999999999999,5.0,5.0,3.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
Ushuaia,Argentina,south_america,2,6.3999999999999995,2.6999999999999997,6.266666666666667,9.5,8.666666666666666,4.452941176470587,5.008823529411765,0.3333333333333333,1.0,1.0,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.75,0.8905882352941173,0.8229859874149822,0.784313725490196
Tucson,United States,north_america,2,21.2,31.266666666666666,22.96666666666667,12.666666666666666,4.0,4.555128205128205,5.036153846153847,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.75,0.911025641025641,0.8285967277095662,0.23529411764705882
Pittsburgh,United States,north_america,2,11.200000000000001,22.46666666666667,13.1,0.6666666666666666,5.0,4.555128205128205,5.036153846153847,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.75,0.5,0.6666666666666666,0.3333333333333333,0.25,0.911025641025641,0.8285967277095662,0.35294117647058826
Adelaide,Australia,oceania,2,17.133333333333333,11.633333333333333,16.333333333333332,21.8,5.0,4.425609756097561,5.754756097560975,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.3333333333333333,0.75,0.8851219512195122,0.9761212019334798,0.35294117647058826
Manama,Bahrain,middle_east,2,27.066666666666663,35.9,30.366666666666664,19.500000000000004,4.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.23529411764705882
La Paz,Bolivia,south_america,1,8.066666666666666,5.966666666666666,8.9,9.366666666666665,6.0,3.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.7,0.0,0.47058823529411764
Montevideo,Uruguay,south_america,2,17.866666666666664,11.6,16.3,22.5,5.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.75,0.5,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.35294117647058826
Mendoza,Argentina,south_america,2,15.533333333333333,8.466666666666667,16.266666666666666,23.366666666666664,5.0,4.452941176470587,5.008823529411765,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.75,0.8905882352941173,0.8229859874149822,0.35294117647058826
Innsbruck,Austria,europe,2,6.466666666666666,16.03333333333333,8.100000000000001,-0.3,5.0,3.5,1.0,0.6666666666666666,1.0,1.0,0.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.35294117647058826
Washington DC,United States,north_america,2,14.633333333333335,26.23333333333333,16.73333333333333,4.8999999999999995,5.0,4.555128205128205,5.036153846153847,1.0,0.0,0.3333333333333333,0.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.25,0.911025641025641,0.8285967277095662,0.35294117647058826
Brussels,Belgium,europe,2,10.533333333333333,18.633333333333333,11.833333333333334,4.9,5.0,3.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.75,0.5,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
Ottawa,Canada,north_america,2,6.066666666666666,20.3,9.233333333333333,-6.866666666666667,5.0,4.531521739130436,4.660978260869565,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.9063043478260872,0.7515755649559926,0.35294117647058826
Brno,Czech Republic,europe,1,10.266666666666667,21.033333333333335,10.866666666666665,1.5,4.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.23529411764705882
Tartu,Estonia,europe,1,6.033333333333334,17.333333333333332,7.233333333333332,-2.2,4.0,3.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.7,0.0,0.23529411764705882
Praia,Cape Verde,africa,2,23.933333333333334,26.133333333333336,26.900000000000002,23.46666666666667,5.0,3.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.5,0.5,0.3333333333333333,0.0,0.75,0.7,0.0,0.35294117647058826
Harbin,China,asia,2,8.066666666666668,22.333333333333332,6.233333333333333,-14.5,5.0,4.453333333333333,4.928888888888888,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.75,0.5,0.3333333333333333,0.0,0.25,0.8906666666666666,0.8065759138418425,0.35294117647058826
Moroni,Comoros,africa,1,28.099999999999998,25.53333333333333,26.933333333333334,28.066666666666666,4.0,3.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.25,0.25,0.3333333333333333,0.0,0.75,0.7,0.0,0.23529411764705882
Prague,Czech Republic,europe,2,9.799999999999999,20.23333333333333,10.499999999999998,2.2333333333333334,5.0,3.5,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.75,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
Beijing,China,asia,2,15.333333333333334,26.633333333333336,13.233333333333334,-1.3,8.666666666666666,4.453333333333333,4.928888888888888,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.75,1.0,0.3333333333333333,0.25,0.8906666666666666,0.8065759138418425,0.784313725490196
Lhasa,China,asia,3,10.133333333333333,17.3,10.799999999999999,1.7,10.5,4.453333333333333,4.928888888888888,1.0,0.6666666666666666,0.6666666666666666,0.0,0.25,0.0,0.3333333333333333,0.6666666666666666,1.0,0.8906666666666666,0.8065759138418425,1.0
Aswan,Egypt,africa,1,28.0,35.766666666666666,28.899999999999995,17.633333333333333,5.0,4.486363636363636,5.2176136363636365,1.0,0.3333333333333333,0.6666666666666666,0.25,0.25,0.25,0.6666666666666666,0.3333333333333333,0.75,0.8972727272727272,0.8658492691412996,0.35294117647058826
Rijeka,Croatia,europe,2,13.766666666666666,25.066666666666663,16.400000000000002,8.033333333333333,5.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.35294117647058826
Cuenca,Ecuador,south_america,1,15.266666666666666,14.233333333333333,15.066666666666668,15.6,5.0,3.5,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.75,0.7,0.0,0.35294117647058826
Giza,Egypt,africa,2,22.8,29.933333333333337,25.133333333333336,16.0,4.0,4.486363636363636,5.2176136363636365,1.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.25,0.6666666666666666,0.0,0.25,0.8972727272727272,0.8658492691412996,0.23529411764705882
Saaremaa Island,Estonia,europe,1,5.866666666666667,17.333333333333332,9.433333333333332,0.6333333333333333,4.0,3.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.75,0.25,0.25,0.3333333333333333,0.6666666666666666,1.0,0.7,0.0,0.23529411764705882
Venice,Italy,europe,3,13.666666666666666,24.566666666666666,14.933333333333332,5.066666666666667,5.0,4.504255319148936,5.6115957446808515,1.0,0.0,0.3333333333333333,0.0,0.75,0.5,1.0,0.3333333333333333,0.25,0.9008510638297873,0.9467312915247735,0.35294117647058826
Rennes,France,europe,2,11.4,18.733333333333334,13.0,6.8999999999999995,4.0,4.54125,5.251250000000001,0.6666666666666666,0.0,0.3333333333333333,0.25,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.90825,0.8727546007771834,0.23529411764705882
Papeete,French Polynesia,oceania,3,27.53333333333333,25.599999999999998,26.266666666666666,27.266666666666666,8.666666666666666,3.5,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.75,0.7,0.0,0.784313725490196
Lyon,France,europe,2,12.666666666666666,22.766666666666666,13.700000000000001,5.599999999999999,5.0,4.54125,5.251250000000001,1.0,0.0,0.3333333333333333,0.0,0.75,0.75,1.0,0.3333333333333333,0.25,0.90825,0.8727546007771834,0.35294117647058826
Bora Bora,French Polynesia,oceania,3,28.233333333333334,26.46666666666667,26.833333333333332,28.03333333333333,10.5,3.5,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.25,0.3333333333333333,1.0,1.0,0.7,0.0,1.0
Carcassone,France,europe,2,13.266666666666666,22.933333333333334,15.533333333333333,7.8999999999999995,4.0,4.54125,5.251250000000001,1.0,0.0,0.3333333333333333,0.0,0.25,0.25,0.6666666666666666,0.0,0.5,0.90825,0.8727546007771834,0.23529411764705882
Osaka,Japan,asia,3,15.833333333333334,27.133333333333336,19.900000000000002,7.533333333333334,6.0,4.49879518072289,5.085060240963856,0.6666666666666666,0.0,0.3333333333333333,0.25,1.0,0.75,1.0,0.3333333333333333,0.25,0.8997590361445781,0.8386368996773077,0.47058823529411764
Banjul,Gambia,africa,1,25.5,27.3,27.233333333333334,25.03333333333333,4.0,3.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.25,0.25,0.3333333333333333,0.0,0.5,0.7,0.0,0.23529411764705882
Hamburg,Germany,europe,2,9.133333333333333,18.0,10.833333333333334,3.6999999999999997,5.0,4.433333333333334,4.982314814814815,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,1.0,0.75,0.6666666666666666,0.3333333333333333,0.25,0.8866666666666667,0.8175439168180574,0.35294117647058826
Vilnius,Lithuania,europe,1,7.433333333333334,18.3,8.033333333333333,-1.5,4.0,3.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.25,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.7,0.0,0.23529411764705882
San Cristobal,Venezuela,south_america,1,26.433333333333334,27.766666666666666,27.133333333333336,25.46666666666667,4.0,3.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.75,0.7,0.0,0.23529411764705882
Lübeck,Germany,europe,2,8.700000000000001,17.733333333333334,10.5,3.3000000000000003,4.0,4.433333333333334,4.982314814814815,0.6666666666666666,0.0,0.3333333333333333,0.25,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.8866666666666667,0.8175439168180574,0.23529411764705882
Antigua,Guatemala,north_america,1,20.866666666666667,20.5,19.733333333333334,18.53333333333333,4.0,3.5,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.75,0.7,0.0,0.23529411764705882
Akureyri,Iceland,europe,3,3.1666666666666665,10.533333333333333,4.033333333333333,-1.5,4.0,3.5,1.0,0.3333333333333333,0.6666666666666666,1.0,0.25,0.5,0.25,0.3333333333333333,0.3333333333333333,0.75,0.7,0.0,0.23529411764705882
Varanasi,India,asia,1,29.8,31.233333333333334,26.03333333333333,17.233333333333334,5.0,4.533333333333334,5.391954022988505,1.0,0.0,0.3333333333333333,0.0,0.5,0.25,0.6666666666666666,0.3333333333333333,0.25,0.9066666666666668,0.9016402422734668,0.35294117647058826
Ajaccio,France,europe,2,14.300000000000002,24.166666666666668,17.733333333333334,10.133333333333333,5.0,4.54125,5.251250000000001,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,0.5,0.5,0.6666666666666666,0.3333333333333333,0.75,0.90825,0.8727546007771834,0.35294117647058826
Tanna Island,Vanuatu,oceania,2,26.233333333333334,23.5,25.0,27.599999999999998,6.0,3.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.7,0.0,0.47058823529411764
Ho Chi Minh City,Vietnam,asia,1,29.73333333333333,28.5,27.933333333333337,27.633333333333336,5.0,4.491489361702127,5.056914893617022,0.6666666666666666,0.3333333333333333,0.0,0.25,1.0,0.75,1.0,0.3333333333333333,0.25,0.8982978723404255,0.8328588387805311,0.35294117647058826
York,United Kingdom,europe,2,9.233333333333334,16.033333333333335,10.700000000000001,5.166666666666667,4.0,3.5,1.0,1.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.23529411764705882
Delhi,India,asia,1,28.5,31.73333333333333,25.599999999999998,15.533333333333333,6.0,4.533333333333334,5.391954022988505,1.0,0.3333333333333333,0.0,0.0,1.0,0.75,1.0,0.3333333333333333,0.0,0.9066666666666668,0.9016402422734668,0.47058823529411764
Matera,Italy,europe,2,15.1,26.133333333333336,18.266666666666666,9.0,4.0,4.504255319148936,5.6115957446808515,1.0,0.0,0.3333333333333333,0.0,0.5,0.25,0.6666666666666666,0.3333333333333333,0.75,0.9008510638297873,0.9467312915247735,0.23529411764705882
Hiroshima,Japan,asia,2,15.533333333333333,26.7,19.433333333333334,6.766666666666667,5.0,4.49879518072289,5.085060240963856,1.0,0.0,0.3333333333333333,0.25,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.8997590361445781,0.8386368996773077,0.35294117647058826
